0.00, 2.49
24578.00, 2.50
2964.00, 2.51
0.00, 2.52
16620.00, 2.53
17303.00, 2.54
15905.00, 2.55
0.00, 2.56
26594.00, 2.57
0.00, 2.58
0.00, 2.59
31894.00, 2.60
29570.00, 2.61
0.00, 2.62
7779.00, 2.63
18579.00, 2.64
0.00, 2.65
209.00, 2.66
30375.00, 2.67
29507.00, 2.68
0.00, 2.69
25378.00, 2.70
736.00, 2.71
0.00, 2.72
19418.00, 2.73
19418.00, 2.74
19718.00, 2.75
0.00, 2.76
26324.00, 2.77
0.00, 2.78
0.00, 2.79
712.00, 2.80
68695.00, 2.81
121705.00, 2.82
44067.00, 2.83
20933.00, 2.84
0.00, 2.85
209.00, 2.86
31927.00, 2.87
32505.00, 2.88
0.00, 2.89
23759.00, 2.90
2145.00, 2.91
0.00, 2.92
15234.00, 2.93
22595.00, 2.94
41793.00, 2.95
0.00, 2.96
25768.00, 2.97
0.00, 2.98
0.00, 2.99
29344.00, 3.00
31109.00, 3.01
0.00, 3.02
0.00, 3.03
37048.00, 3.04
12112.00, 3.05
51685.00, 3.06
112549.00, 3.07
39659.00, 3.08
63.00, 3.09
21699.00, 3.10
3113.00, 3.11
0.00, 3.12
14270.00, 3.13
12547.00, 3.14
21585.00, 3.15
0.00, 3.16
25753.00, 3.17
1111.00, 3.18
0.00, 3.19
23096.00, 3.20
26612.00, 3.21
0.00, 3.22
3237.00, 3.23
23817.00, 3.24
0.00, 3.25
209.00, 3.26
22683.00, 3.27
26418.00, 3.28
0.00, 3.29
23128.00, 3.30
4662.00, 3.31
0.00, 3.32
15426.00, 3.33
18454.00, 3.34
22876.00, 3.35
0.00, 3.36
28188.00, 3.37
0.00, 3.38
0.00, 3.39
21205.00, 3.40
22062.00, 3.41
12454.00, 3.42
209.00, 3.43
26690.00, 3.44
2020.00, 3.45
0.00, 3.46
29198.00, 3.47
26042.00, 3.48
0.00, 3.49
23128.00, 3.50
4672.00, 3.51
0.00, 3.52
14903.00, 3.53
16114.00, 3.54
24373.00, 3.55
0.00, 3.56
27066.00, 3.57
0.00, 3.58
0.00, 3.59
29244.00, 3.60
29906.00, 3.61
0.00, 3.62
209.00, 3.63
21583.00, 3.64
0.00, 3.65
209.00, 3.66
23645.00, 3.67
34720.00, 3.68
0.00, 3.69
20783.00, 3.70
2197.00, 3.71
0.00, 3.72
14278.00, 3.73
16001.00, 3.74
28131.00, 3.75
0.00, 3.76
21314.00, 3.77
2822.00, 3.78
0.00, 3.79
712.00, 3.80
90569.00, 3.81
83270.00, 3.82
55913.00, 3.83
24179.00, 3.84
0.00, 3.85
0.00, 3.86
31860.00, 3.87
33016.00, 3.88
0.00, 3.89
19949.00, 3.90
4391.00, 3.91
0.00, 3.92
14972.00, 3.93
14763.00, 3.94
50096.00, 3.95
0.00, 3.96
23580.00, 3.97
0.00, 3.98
0.00, 3.99
29326.00, 4.00
30749.00, 4.01
0.00, 4.02
0.00, 4.03
712.00, 4.04
37850.00, 4.05
79152.00, 4.06
59722.00, 4.07
55875.00, 4.08
0.00, 4.09
9502.00, 4.10
15850.00, 4.11
0.00, 4.12
14745.00, 4.13
14954.00, 4.14
29845.00, 4.15
0.00, 4.16
26810.00, 4.17
0.00, 4.18
0.00, 4.19
21414.00, 4.20
26837.00, 4.21
3254.00, 4.22
209.00, 4.23
26273.00, 4.24
52.00, 4.25
0.00, 4.26
23286.00, 4.27
29312.00, 4.28
0.00, 4.29
17283.00, 4.30
7781.00, 4.31
0.00, 4.32
12232.00, 4.33
11814.00, 4.34
29708.00, 4.35
0.00, 4.36
24398.00, 4.37
0.00, 4.38
0.00, 4.39
23902.00, 4.40
25873.00, 4.41
0.00, 4.42
209.00, 4.43
23564.00, 4.44
0.00, 4.45
0.00, 4.46
24855.00, 4.47
26348.00, 4.48
0.00, 4.49
11180.00, 4.50
11274.00, 4.51
0.00, 4.52
12254.00, 4.53
12045.00, 4.54
25843.00, 4.55
0.00, 4.56
22308.00, 4.57
0.00, 4.58
0.00, 4.59
31376.00, 4.60
13818.00, 4.61
16033.00, 4.62
0.00, 4.63
21744.00, 4.64
0.00, 4.65
0.00, 4.66
29596.00, 4.67
29577.00, 4.68
0.00, 4.69
14034.00, 4.70
7560.00, 4.71
0.00, 4.72
9293.00, 4.73
20077.00, 4.74
29791.00, 4.75
0.00, 4.76
21794.00, 4.77
0.00, 4.78
0.00, 4.79
712.00, 4.80
16451.00, 4.81
113550.00, 4.82
100187.00, 4.83
21334.00, 4.84
0.00, 4.85
0.00, 4.86
31560.00, 4.87
32775.00, 4.88
0.00, 4.89
10839.00, 4.90
10421.00, 4.91
0.00, 4.92
9293.00, 4.93
20863.00, 4.94
49776.00, 4.95
0.00, 4.96
21044.00, 4.97
0.00, 4.98
0.00, 4.99
21990.00, 5.00
23765.00, 5.01
7116.00, 5.02
0.00, 5.03
15852.00, 5.04
57532.00, 5.05
12112.00, 5.06
73022.00, 5.07
68334.00, 5.08
94.00, 5.09
10741.00, 5.10
10741.00, 5.11
0.00, 5.12
11551.00, 5.13
11551.00, 5.14
29333.00, 5.15
0.00, 5.16
28266.00, 5.17
0.00, 5.18
0.00, 5.19
26403.00, 5.20
18403.00, 5.21
15582.00, 5.22
0.00, 5.23
26732.00, 5.24
0.00, 5.25
0.00, 5.26
29746.00, 5.27
29384.00, 5.28
0.00, 5.29
12530.00, 5.30
13636.00, 5.31
0.00, 5.32
3237.00, 5.33
25957.00, 5.34
29724.00, 5.35
0.00, 5.36
17681.00, 5.37
8179.00, 5.38
0.00, 5.39
27031.00, 5.40
14919.00, 5.41
13909.00, 5.42
0.00, 5.43
26069.00, 5.44
0.00, 5.45
0.00, 5.46
29743.00, 5.47
26089.00, 5.48
0.00, 5.49
10807.00, 5.50
15413.00, 5.51
0.00, 5.52
4751.00, 5.53
25073.00, 5.54
26463.00, 5.55
0.00, 5.56
16049.00, 5.57
9575.00, 5.58
0.00, 5.59
22484.00, 5.60
22484.00, 5.61
14017.00, 5.62
0.00, 5.63
25764.00, 5.64
0.00, 5.65
0.00, 5.66
29944.00, 5.67
29518.00, 5.68
0.00, 5.69
209.00, 5.70
26523.00, 5.71
0.00, 5.72
3237.00, 5.73
26987.00, 5.74
31171.00, 5.75
0.00, 5.76
27136.00, 5.77
0.00, 5.78
0.00, 5.79
356.00, 5.80
67537.00, 5.81
111317.00, 5.82
54561.00, 5.83
26326.00, 5.84
0.00, 5.85
0.00, 5.86
33436.00, 5.87
36232.00, 5.88
0.00, 5.89
10807.00, 5.90
14949.00, 5.91
0.00, 5.92
3237.00, 5.93
21099.00, 5.94
51162.00, 5.95
0.00, 5.96
25200.00, 5.97
558.00, 5.98
0.00, 5.99
21424.00, 6.00
16882.00, 6.01
19425.00, 6.02
0.00, 6.03
712.00, 6.04
9084.00, 6.05
84784.00, 6.06
84860.00, 6.07
61560.00, 6.08
7470.00, 6.09
7779.00, 6.10
18391.00, 6.11
0.00, 6.12
209.00, 6.13
23435.00, 6.14
28796.00, 6.15
0.00, 6.16
18354.00, 6.17
8852.00, 6.18
0.00, 6.19
19327.00, 6.20
14785.00, 6.21
18152.00, 6.22
0.00, 6.23
26636.00, 6.24
0.00, 6.25
0.00, 6.26
23068.00, 6.27
28962.00, 6.28
0.00, 6.29
209.00, 6.30
25291.00, 6.31
0.00, 6.32
209.00, 6.33
22237.00, 6.34
28410.00, 6.35
0.00, 6.36
23859.00, 6.37
2245.00, 6.38
0.00, 6.39
13046.00, 6.40
18893.00, 6.41
19205.00, 6.42
0.00, 6.43
20229.00, 6.44
0.00, 6.45
0.00, 6.46
23283.00, 6.47
28033.00, 6.48
0.00, 6.49
3237.00, 6.50
17647.00, 6.51
0.00, 6.52
209.00, 6.53
22331.00, 6.54
28260.00, 6.55
0.00, 6.56
21276.00, 6.57
0.00, 6.58
0.00, 6.59
15772.00, 6.60
23342.00, 6.61
20339.00, 6.62
0.00, 6.63
20808.00, 6.64
0.00, 6.65
0.00, 6.66
21041.00, 6.67
30640.00, 6.68
9345.00, 6.69
209.00, 6.70
26545.00, 6.71
0.00, 6.72
209.00, 6.73
29673.00, 6.74
30841.00, 6.75
0.00, 6.76
25252.00, 6.77
0.00, 6.78
0.00, 6.79
356.00, 6.80
56730.00, 6.81
73323.00, 6.82
101462.00, 6.83
24038.00, 6.84
0.00, 6.85
0.00, 6.86
34040.00, 6.87
34108.00, 6.88
0.00, 6.89
0.00, 6.90
23584.00, 6.91
0.00, 6.92
209.00, 6.93
27867.00, 6.94
35449.00, 6.95
18368.00, 6.96
22679.00, 6.97
1065.00, 6.98
0.00, 6.99
15391.00, 7.00
15182.00, 7.01
31959.00, 7.02
0.00, 7.03
712.00, 7.04
54504.00, 7.05
15140.00, 7.06
78334.00, 7.07
67216.00, 7.08
34428.00, 7.09
209.00, 7.10
24977.00, 7.11
0.00, 7.12
0.00, 7.13
30024.00, 7.14
28365.00, 7.15
0.00, 7.16
18586.00, 7.17
8068.00, 7.18
0.00, 7.19
15849.00, 7.20
18877.00, 7.21
24889.00, 7.22
0.00, 7.23
26160.00, 7.24
0.00, 7.25
0.00, 7.26
19554.00, 7.27
32758.00, 7.28
0.00, 7.29
209.00, 7.30
25319.00, 7.31
0.00, 7.32
0.00, 7.33
23446.00, 7.34
32701.00, 7.35
0.00, 7.36
20100.00, 7.37
5380.00, 7.38
0.00, 7.39
12020.00, 7.40
12401.00, 7.41
32464.00, 7.42
0.00, 7.43
25675.00, 7.44
0.00, 7.45
0.00, 7.46
24070.00, 7.47
28847.00, 7.48
3600.00, 7.49
0.00, 7.50
23826.00, 7.51
0.00, 7.52
0.00, 7.53
24502.00, 7.54
31942.00, 7.55
0.00, 7.56
15205.00, 7.57
8731.00, 7.58
0.00, 7.59
12206.00, 7.60
11997.00, 7.61
31845.00, 7.62
0.00, 7.63
24200.00, 7.64
0.00, 7.65
0.00, 7.66
24310.00, 7.67
32589.00, 7.68
0.00, 7.69
0.00, 7.70
24048.00, 7.71
0.00, 7.72
0.00, 7.73
23762.00, 7.74
32406.00, 7.75
0.00, 7.76
14044.00, 7.77
10084.00, 7.78
0.00, 7.79
356.00, 7.80
21552.00, 7.81
85452.00, 7.82
124049.00, 7.83
25434.00, 7.84
0.00, 7.85
0.00, 7.86
32058.00, 7.87
17412.00, 7.88
18659.00, 7.89
209.00, 7.90
23671.00, 7.91
0.00, 7.92
0.00, 7.93
30830.00, 7.94
50369.00, 7.95
1845.00, 7.96
13720.00, 7.97
10274.00, 7.98
0.00, 7.99
14996.00, 8.00
15205.00, 8.01
33163.00, 8.02
0.00, 8.03
712.00, 8.04
46934.00, 8.05
30280.00, 8.06
75482.00, 8.07
80768.00, 8.08
18103.00, 8.09
0.00, 8.10
24956.00, 8.11
0.00, 8.12
0.00, 8.13
28794.00, 8.14
30240.00, 8.15
0.00, 8.16
11016.00, 8.17
14962.00, 8.18
0.00, 8.19
12321.00, 8.20
16718.00, 8.21
29771.00, 8.22
0.00, 8.23
23512.00, 8.24
1898.00, 8.25
0.00, 8.26
29114.00, 8.27
26724.00, 8.28
3095.00, 8.29
0.00, 8.30
24836.00, 8.31
0.00, 8.32
0.00, 8.33
28888.00, 8.34
27335.00, 8.35
0.00, 8.36
9951.00, 8.37
9533.00, 8.38
0.00, 8.39
10807.00, 8.40
18898.00, 8.41
28350.00, 8.42
0.00, 8.43
20589.00, 8.44
0.00, 8.45
0.00, 8.46
27034.00, 8.47
13997.00, 8.48
17180.00, 8.49
0.00, 8.50
20492.00, 8.51
0.00, 8.52
0.00, 8.53
30032.00, 8.54
30533.00, 8.55
0.00, 8.56
10304.00, 8.57
9886.00, 8.58
0.00, 8.59
9293.00, 8.60
21239.00, 8.61
34558.00, 8.62
0.00, 8.63
17907.00, 8.64
2349.00, 8.65
0.00, 8.66
25825.00, 8.67
19769.00, 8.68
20276.00, 8.69
0.00, 8.70
20468.00, 8.71
0.00, 8.72
0.00, 8.73
30180.00, 8.74
43313.00, 8.75
8757.00, 8.76
12321.00, 8.77
14167.00, 8.78
0.00, 8.79
241.00, 8.80
38415.00, 8.81
106943.00, 8.82
80093.00, 8.83
19304.00, 8.84
8181.00, 8.85
0.00, 8.86
25139.00, 8.87
9999.00, 8.88
59160.00, 8.89
0.00, 8.90
25248.00, 8.91
0.00, 8.92
0.00, 8.93
22242.00, 8.94
23275.00, 8.95
62930.00, 8.96
1723.00, 8.97
23405.00, 8.98
0.00, 8.99
7779.00, 9.00
14655.00, 9.01
49198.00, 9.02
0.00, 9.03
712.00, 9.04
6056.00, 9.05
37850.00, 9.06
110483.00, 9.07
66173.00, 9.08
35508.00, 9.09
0.00, 9.10
19770.00, 9.11
0.00, 9.12
0.00, 9.13
23246.00, 9.14
40245.00, 9.15
0.00, 9.16
11222.00, 9.17
11222.00, 9.18
0.00, 9.19
209.00, 9.20
30251.00, 9.21
37750.00, 9.22
0.00, 9.23
11881.00, 9.24
11463.00, 9.25
0.00, 9.26
22188.00, 9.27
23702.00, 9.28
17316.00, 9.29
0.00, 9.30
22552.00, 9.31
0.00, 9.32
0.00, 9.33
28162.00, 9.34
23240.00, 9.35
6931.00, 9.36
209.00, 9.37
21267.00, 9.38
0.00, 9.39
3237.00, 9.40
24980.00, 9.41
25366.00, 9.42
0.00, 9.43
14382.00, 9.44
7671.00, 9.45
0.00, 9.46
17369.00, 9.47
26161.00, 9.48
8694.00, 9.49
0.00, 9.50
22264.00, 9.51
0.00, 9.52
0.00, 9.53
27986.00, 9.54
21799.00, 9.55
0.00, 9.56
0.00, 9.57
22648.00, 9.58
0.00, 9.59
1723.00, 9.60
26613.00, 9.61
22990.00, 9.62
0.00, 9.63
14583.00, 9.64
8109.00, 9.65
0.00, 9.66
15269.00, 9.67
20722.00, 9.68
11637.00, 9.69
0.00, 9.70
22136.00, 9.71
0.00, 9.72
0.00, 9.73
27368.00, 9.74
17979.00, 9.75
0.00, 9.76
7779.00, 9.77
14543.00, 9.78
0.00, 9.79
0.00, 9.80
26450.00, 9.81
61910.00, 9.82
80087.00, 9.83
31013.00, 9.84
0.00, 9.85
0.00, 9.86
16065.00, 9.87
16950.00, 9.88
15163.00, 9.89
0.00, 9.90
21330.00, 9.91
0.00, 9.92
0.00, 9.93
21057.00, 9.94
15463.00, 9.95
28107.00, 9.96
3237.00, 9.97
18339.00, 9.98
0.00, 9.99
209.00, 10.00
28409.00, 10.01
18449.00, 10.02
0.00, 10.03
597.00, 10.04
56018.00, 10.05
209.00, 10.06
49424.00, 10.07
83110.00, 10.08
34192.00, 10.09
0.00, 10.10
20218.00, 10.11
4660.00, 10.12
0.00, 10.13
28828.00, 10.14
17640.00, 10.15
0.00, 10.16
209.00, 10.17
26623.00, 10.18
0.00, 10.19
209.00, 10.20
24627.00, 10.21
21432.00, 10.22
0.00, 10.23
7988.00, 10.24
17332.00, 10.25
0.00, 10.26
13797.00, 10.27
16616.00, 10.28
16283.00, 10.29
0.00, 10.30
12530.00, 10.31
11048.00, 10.32
0.00, 10.33
28236.00, 10.34
17528.00, 10.35
0.00, 10.36
209.00, 10.37
23121.00, 10.38
0.00, 10.39
0.00, 10.40
28093.00, 10.41
17962.00, 10.42
0.00, 10.43
9739.00, 10.44
13918.00, 10.45
0.00, 10.46
14155.00, 10.47
15669.00, 10.48
15759.00, 10.49
0.00, 10.50
23126.00, 10.51
0.00, 10.52
0.00, 10.53
28836.00, 10.54
17428.00, 10.55
0.00, 10.56
209.00, 10.57
20407.00, 10.58
2030.00, 10.59
0.00, 10.60
28394.00, 10.61
17606.00, 10.62
0.00, 10.63
18586.00, 10.64
2728.00, 10.65
0.00, 10.66
14554.00, 10.67
14554.00, 10.68
15267.00, 10.69
0.00, 10.70
20396.00, 10.71
0.00, 10.72
0.00, 10.73
28108.00, 10.74
21693.00, 10.75
0.00, 10.76
0.00, 10.77
20466.00, 10.78
0.00, 10.79
0.00, 10.80
15852.00, 10.81
105889.00, 10.82
50091.00, 10.83
30624.00, 10.84
9406.00, 10.85
0.00, 10.86
15871.00, 10.87
16080.00, 10.88
17624.00, 10.89
0.00, 10.90
25848.00, 10.91
1206.00, 10.92
0.00, 10.93
29052.00, 10.94
20949.00, 10.95
16014.00, 10.96
0.00, 10.97
26064.00, 10.98
0.00, 10.99
0.00, 11.00
28708.00, 11.01
21598.00, 11.02
0.00, 11.03
356.00, 11.04
18524.00, 11.05
34822.00, 11.06
84583.00, 11.07
56026.00, 11.08
29695.00, 11.09
0.00, 11.10
27126.00, 11.11
0.00, 11.12
0.00, 11.13
14256.00, 11.14
20105.00, 11.15
18131.00, 11.16
0.00, 11.17
24202.00, 11.18
2588.00, 11.19
0.00, 11.20
22250.00, 11.21
30250.00, 11.22
0.00, 11.23
11016.00, 11.24
14694.00, 11.25
0.00, 11.26
10807.00, 11.27
19107.00, 11.28
35188.00, 11.29
0.00, 11.30
23471.00, 11.31
1857.00, 11.32
0.00, 11.33
27898.00, 11.34
21614.00, 11.35
10275.00, 11.36
0.00, 11.37
24380.00, 11.38
0.00, 11.39
0.00, 11.40
28157.00, 11.41
32016.00, 11.42
1156.00, 11.43
6711.00, 11.44
18648.00, 11.45
0.00, 11.46
9293.00, 11.47
18167.00, 11.48
30989.00, 11.49
0.00, 11.50
26376.00, 11.51
0.00, 11.52
0.00, 11.53
28126.00, 11.54
24889.00, 11.55
8663.00, 11.56
94.00, 11.57
26230.00, 11.58
0.00, 11.59
0.00, 11.60
27312.00, 11.61
31557.00, 11.62
0.00, 11.63
6265.00, 11.64
19301.00, 11.65
0.00, 11.66
12321.00, 11.67
14631.00, 11.68
33380.00, 11.69
0.00, 11.70
26328.00, 11.71
0.00, 11.72
0.00, 11.73
26637.00, 11.74
19392.00, 11.75
16670.00, 11.76
0.00, 11.77
27352.00, 11.78
0.00, 11.79
0.00, 11.80
712.00, 11.81
100459.00, 11.82
78528.00, 11.83
51840.00, 11.84
19374.00, 11.85
0.00, 11.86
6265.00, 11.87
25779.00, 11.88
27823.00, 11.89
0.00, 11.90
19047.00, 11.91
9545.00, 11.92
0.00, 11.93
27473.00, 11.94
10966.00, 11.95
45086.00, 11.96
0.00, 11.97
30002.00, 11.98
0.00, 11.99
0.00, 12.00
29342.00, 12.01
35529.00, 12.02
0.00, 12.03
0.00, 12.04
712.00, 12.05
4542.00, 12.06
92563.00, 12.07
93793.00, 12.08
63295.00, 12.09
1834.00, 12.10
15548.00, 12.11
15130.00, 12.12
0.00, 12.13
22127.00, 12.14
20613.00, 12.15
21700.00, 12.16
0.00, 12.17
28342.00, 12.18
0.00, 12.19
0.00, 12.20
21320.00, 12.21
29596.00, 12.22
0.00, 12.23
209.00, 12.24
30949.00, 12.25
0.00, 12.26
7779.00, 12.27
14511.00, 12.28
30639.00, 12.29
52.00, 12.30
22896.00, 12.31
0.00, 12.32
0.00, 12.33
18829.00, 12.34
12564.00, 12.35
21056.00, 12.36
0.00, 12.37
23644.00, 12.38
0.00, 12.39
0.00, 12.40
29953.00, 12.41
28392.00, 12.42
0.00, 12.43
7779.00, 12.44
15604.00, 12.45
0.00, 12.46
209.00, 12.47
28547.00, 12.48
27431.00, 12.49
0.00, 12.50
14300.00, 12.51
7826.00, 12.52
0.00, 12.53
21595.00, 12.54
20081.00, 12.55
17269.00, 12.56
0.00, 12.57
22432.00, 12.58
0.00, 12.59
0.00, 12.60
28480.00, 12.61
20032.00, 12.62
7891.00, 12.63
6265.00, 12.64
15237.00, 12.65
0.00, 12.66
209.00, 12.67
28689.00, 12.68
30298.00, 12.69
0.00, 12.70
14212.00, 12.71
7738.00, 12.72
0.00, 12.73
18063.00, 12.74
25273.00, 12.75
14030.00, 12.76
0.00, 12.77
21498.00, 12.78
0.00, 12.79
0.00, 12.80
712.00, 12.81
40616.00, 12.82
110522.00, 12.83
79311.00, 12.84
22123.00, 12.85
0.00, 12.86
209.00, 12.87
27461.00, 12.88
28095.00, 12.89
0.00, 12.90
22080.00, 12.91
0.00, 12.92
0.00, 12.93
15262.00, 12.94
25242.00, 12.95
34741.00, 12.96
0.00, 12.97
21928.00, 12.98
0.00, 12.99
0.00, 13.00
21812.00, 13.01
29502.00, 13.02
0.00, 13.03
0.00, 13.04
47646.00, 13.05
16654.00, 13.06
68943.00, 13.07
35845.00, 13.08
43122.00, 13.09
0.00, 13.10
10577.00, 13.11
10159.00, 13.12
0.00, 13.13
19140.00, 13.14
10056.00, 13.15
24502.00, 13.16
0.00, 13.17
22260.00, 13.18
0.00, 13.19
0.00, 13.20
22478.00, 13.21
24013.00, 13.22
5966.00, 13.23
3237.00, 13.24
18721.00, 13.25
0.00, 13.26
209.00, 13.27
29993.00, 13.28
29908.00, 13.29
0.00, 13.30
18586.00, 13.31
12276.00, 13.32
0.00, 13.33
14340.00, 13.34
20396.00, 13.35
23735.00, 13.36
0.00, 13.37
29640.00, 13.38
0.00, 13.39
0.00, 13.40
28985.00, 13.41
30778.00, 13.42
0.00, 13.43
0.00, 13.44
20017.00, 13.45
0.00, 13.46
209.00, 13.47
20430.00, 13.48
38680.00, 13.49
0.00, 13.50
20240.00, 13.51
1654.00, 13.52
0.00, 13.53
14703.00, 13.54
16008.00, 13.55
28784.00, 13.56
0.00, 13.57
16912.00, 13.58
4382.00, 13.59
0.00, 13.60
29216.00, 13.61
30425.00, 13.62
0.00, 13.63
209.00, 13.64
22077.00, 13.65
0.00, 13.66
209.00, 13.67
28997.00, 13.68
30054.00, 13.69
0.00, 13.70
12530.00, 13.71
19358.00, 13.72
0.00, 13.73
14560.00, 13.74
15558.00, 13.75
28940.00, 13.76
0.00, 13.77
29930.00, 13.78
0.00, 13.79
0.00, 13.80
712.00, 13.81
79771.00, 13.82
106162.00, 13.83
34915.00, 13.84
28339.00, 13.85
0.00, 13.86
0.00, 13.87
32554.00, 13.88
32693.00, 13.89
0.00, 13.90
17778.00, 13.91
2220.00, 13.92
0.00, 13.93
16089.00, 13.94
16178.00, 13.95
49560.00, 13.96
0.00, 13.97
19392.00, 13.98
0.00, 13.99
0.00, 14.00
23152.00, 14.01
23981.00, 14.02
6694.00, 14.03
0.00, 14.04
32506.00, 14.05
12112.00, 14.06
59255.00, 14.07
87129.00, 14.08
29468.00, 14.09
0.00, 14.10
12530.00, 14.11
14272.00, 14.12
0.00, 14.13
12238.00, 14.14
12029.00, 14.15
29136.00, 14.16
0.00, 14.17
15390.00, 14.18
11944.00, 14.19
0.00, 14.20
23180.00, 14.21
29049.00, 14.22
0.00, 14.23
0.00, 14.24
26550.00, 14.25
0.00, 14.26
0.00, 14.27
23088.00, 14.28
29497.00, 14.29
0.00, 14.30
8040.00, 14.31
18304.00, 14.32
0.00, 14.33
11677.00, 14.34
11468.00, 14.35
28905.00, 14.36
0.00, 14.37
26270.00, 14.38
0.00, 14.39
0.00, 14.40
13228.00, 14.41
23281.00, 14.42
15403.00, 14.43
0.00, 14.44
22487.00, 14.45
3664.00, 14.46
0.00, 14.47
22942.00, 14.48
28933.00, 14.49
0.00, 14.50
11016.00, 14.51
15656.00, 14.52
0.00, 14.53
11704.00, 14.54
